,Unique_Id,Location,Tansaction_Type,Property_Type,Address,Bedrooms,Bathrooms,Price,Description,Listing_Date,Agent,Listing_Source,listing_URL
12,BR1S00013ZP,BR1,Sales,"Southborough Road, Bickley, Bromley BR1",5 bed property for sale,4,1,"£1,000,000",An rare opportunity to acquire a self-build plot with planning permission pending (renewal of existing consent) for a sizable detached family ...,Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
13,BR1S00014ZP,BR1,Sales,"Westcott Close, Bromley BR1",4 bed detached house for sale,2,3,"£1,400,000","Extremely well presented, four bedroom detached property.",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
14,BR1S00015ZP,BR1,Sales,"Farrier Close, Bromley BR1",2 bed terraced house for sale,6,1,"£475,000","A well-presented, modern 1990s built, two double bedroom property set in a quite cul-de-sac location. The property boasts: Cloakroom, reception ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
15,BR1S00016ZP,BR1,Sales,"Timms Close, Bromley, Kent BR1",6 bed detached house for sale,3,1,"£2,250,000","Guide price £2,250,000 - £2,500,000. Chain free. Full video tour. Located just 0.4 miles from Bickley station is this superb and truly unique ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
16,BR1S00017ZP,BR1,Sales,"28 Oaklands Road, Bromley BR1",3 bed flat for sale,1,2,"£490,000","A well-presented three bedroom first floor apartment (1,019sqft) situated in a highly popular area of Bromley. With its high ceilings, the ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
17,BR1S00018ZP,BR1,Sales,"Babbacombe Road, Bromley BR1",1 bed flat for sale,3,2,"£300,000",Located on a residential road in Bromley town centre is this spacious one double bedroom ground floor apartment. Energy Efficiency Rating D.,Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
18,BR1S00019ZP,BR1,Sales,"Brangbourne Road, Bromley, Kent BR1",3 bed terraced house for sale,4,1,"£499,995","Capital Estate Agents are pleased to offer to the market this solid 1930s mid terrace property located on a popular residential road, within close ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
19,BR1S00020ZP,BR1,Sales,"Widmore Road, Bromley BR1",4 bed detached house for sale,3,2,"£1,500,000","This elegant 4 bedroom detached house boasts ample living with 2 bright reception rooms, modern kitchen, 3 stylish bathrooms, lovely south-facing ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
20,BR1S00021ZP,BR1,Sales,"Plymouth Road, Bromley BR1",3 bed terraced house for sale,3,1,"£475,000","**Guide Price £475,000 to £500,000** Offered to the market Chain Free and located in the heart of the much sought after Bromley Old Town is this ...",Available immediately,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
21,BR1S00022ZP,BR1,Sales,"Brangbourne Road, Bromley BR1",3 bed terraced house for sale,2,1,"£650,000","Beautiful 3 bedroom house in a cul-de-sac with front and rear gardens, conservatory, garage. Close to Beckenham British Rail. 20 minutes to London ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/br1/?q=BR1&search_source=home
22,BR1S00023ZP,BR1,Sales,"Bishops Avenue, Bromley, Kent BR1",6 bed semi-detached house for sale,6,2,"£1,250,000","Chain free and newly rennovated to an exceptional standard - a fabulous 6-bed, 3.5-Bath property in the sought after Bishops Avenue, Bromley. Open ...",Listed on 18th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
23,BR1S00024ZP,BR1,Sales,"College Road, Bromley BR1",1 bed flat for sale,1,1,"£255,000","Escape the city hustle with this stunning one-bedroom garden flat in Bromley, featuring a private outdoor oasis, luxurious bathroom, and short ...",Listed on 18th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
24,BR1S00025ZP,BR1,Sales,"Marian Gardens, Bromley, Kent BR1",2 bed flat for sale,2,1,"£550,000",Located in the prestigious Hampton Grange development in Sundridge Park and presented in stunning condition is this two double bedroom second ...,Listed on 18th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
25,BR1S00026ZP,BR1,Sales,"Forde Avenue, Bromley, Kent BR1",3 bed terraced house for sale,3,1,"£600,000","A very generously proportioned mid terraced three bedroom 1930's family house requiring modernisation and redecoration, which is amply reflected ...",Listed on 18th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
26,BR1S00027ZP,BR1,Sales,"Ellen Close, Bickley, Bromley BR1",3 bed semi-detached house for sale,3,2,"£525,000","*Guide Price £525,000 - £550,000* A spacious three bedroom 1970’s semi-detached house situated within a quiet cul-de-sac in the heart of Bromley ...",Listed on 18th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
27,BR1S00028ZP,BR1,Sales,"South Street, Bromley BR1",1 bed flat for sale,1,1,"£260,000","** Guide Price £260,000 to £280,000 ** Leaders are pleased to present to the market this chain free one double bedroom apartment, that we feel is ...",Available immediately,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
28,BR1S00029ZP,BR1,Sales,"Rangefield Road, Bromley BR1",2 bed terraced house for sale,2,1,"£400,000","A well presented three bedroom mid-terrace house situated in a quiet, residential road, ideally located for Bromley town centre. Benefitting from ...",Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
29,BR1S00030ZP,BR1,Sales,"Southborough Road, Bickley, Bromley BR1",5 bed detached house for sale,5,3,"£1,000,000",Opportunity to acquire a self-build plot with planning permission pending (renewal of existing consent) for a sizable detached family residence ...,Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
30,BR1S00031ZP,BR1,Sales,"Powster Road, Bromley BR1",3 bed link detached house for sale,3,1,"£600,000","New to Market: Modern, Spacious and Beautifully designed newly refurbished family home with high ceilings and large back garden and a drive, with ...",Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
31,BR1S00032ZP,BR1,Sales,"Sundridge Avenue, Bromley BR1",5 bed detached house for sale,5,3,"£2,750,000","Beautifully designed to reflect the elegant features of a Georgian villa, which was built in 2016 measuring 4995 square feet. The internal ...",Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
32,BR1S00033ZP,BR1,Sales,"Woodlands Close, Bromley BR1",5 bed detached house for sale,5,3,"£1,500,000",Ref pb 0330,Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
33,BR1S00034ZP,BR1,Sales,"Ethelbert Close, Bromley BR1",Land for sale,5,4,"£15,000","Strapline Auction Sale - 31/05/2023 A unexcavated basement space with planning permission granted for excavation of the ground to front, side and ...",Available immediately,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
34,BR1S00035ZP,BR1,Sales,"Southborough Road, Bickley, Bromley BR1",5 bed property for sale,4,1,"£1,000,000",An rare opportunity to acquire a self-build plot with planning permission pending (renewal of existing consent) for a sizable detached family ...,Listed on 17th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
35,BR1S00036ZP,BR1,Sales,"Westcott Close, Bromley BR1",4 bed detached house for sale,2,3,"£1,400,000","Extremely well presented, four bedroom detached property.",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
36,BR1S00037ZP,BR1,Sales,"Farrier Close, Bromley BR1",2 bed terraced house for sale,6,1,"£475,000","A well-presented, modern 1990s built, two double bedroom property set in a quite cul-de-sac location. The property boasts: Cloakroom, reception ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
37,BR1S00038ZP,BR1,Sales,"Timms Close, Bromley, Kent BR1",6 bed detached house for sale,3,1,"£2,250,000","Guide price £2,250,000 - £2,500,000. Chain free. Full video tour. Located just 0.4 miles from Bickley station is this superb and truly unique ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
38,BR1S00039ZP,BR1,Sales,"28 Oaklands Road, Bromley BR1",3 bed flat for sale,1,2,"£490,000","A well-presented three bedroom first floor apartment (1,019sqft) situated in a highly popular area of Bromley. With its high ceilings, the ...",Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
39,BR1S00040ZP,BR1,Sales,"Babbacombe Road, Bromley BR1",1 bed flat for sale,3,2,"£300,000",Located on a residential road in Bromley town centre is this spacious one double bedroom ground floor apartment. Energy Efficiency Rating D.,Listed on 16th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
40,BR1S00041ZP,BR1,Sales,"Brangbourne Road, Bromley, Kent BR1",3 bed terraced house for sale,4,1,"£499,995","Capital Estate Agents are pleased to offer to the market this solid 1930s mid terrace property located on a popular residential road, within close ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
41,BR1S00042ZP,BR1,Sales,"Widmore Road, Bromley BR1",4 bed detached house for sale,3,2,"£1,500,000","This elegant 4 bedroom detached house boasts ample living with 2 bright reception rooms, modern kitchen, 3 stylish bathrooms, lovely south-facing ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
42,BR1S00043ZP,BR1,Sales,"Plymouth Road, Bromley BR1",3 bed terraced house for sale,3,1,"£475,000","**Guide Price £475,000 to £500,000** Offered to the market Chain Free and located in the heart of the much sought after Bromley Old Town is this ...",Available immediately,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
43,BR1S00044ZP,BR1,Sales,"Brangbourne Road, Bromley BR1",3 bed terraced house for sale,2,1,"£650,000","Beautiful 3 bedroom house in a cul-de-sac with front and rear gardens, conservatory, garage. Close to Beckenham British Rail. 20 minutes to London ...",Listed on 15th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=1
44,BR1S00045ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
45,BR1S00046ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
46,BR1S00047ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
47,BR1S00048ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
48,BR1S00049ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
49,BR1S00050ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
50,BR1S00051ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
51,BR1S00052ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
52,BR1S00053ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
53,BR1S00054ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
54,BR1S00055ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
55,BR1S00056ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
56,BR1S00057ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
57,BR1S00058ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
58,BR1S00059ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
59,BR1S00060ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
60,BR1S00061ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
61,BR1S00062ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
62,BR1S00063ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
63,BR1S00064ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
64,BR1S00065ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
65,BR1S00066ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
66,BR1S00067ZP,BR1,Sales,,,,,,,,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=2
67,BR1S00068ZP,BR1,Sales,"Kings Avenue, Bromley BR1",3 bed terraced house for sale,3,2,"£600,000","**Guide Price £600,000 to £625,000** We are pleased to offer to the market this beautifully presented and lovingly maintained three bedroom ...",Listed on 5th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
68,BR1S00069ZP,BR1,Sales,"Swiftsden Way, Downham, Bromley BR1",2 bed flat for sale,2,1,"£290,000","This spacious two double bedroom first-floor flat is situated in a convenient location off Bromley Hill, making it an excellent choice for ...",Listed on 5th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
69,BR1S00070ZP,BR1,Sales,"Merrywood Court, Bickley Park Road BR1",2 bed flat for sale,2,1,"£500,000","Guide price £500,000 - £525,000 Stunning and impressive two double bedroom top floor apartment situated in an exclusive gated development on a ...",Listed on 5th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
70,BR1S00071ZP,BR1,Sales,"Palace Road, Bromley BR1",2 bed terraced house for sale,2,1,"£435,000",Jdm are delighted to present to the market this attractive and unique double-fronted mid-terraced home situated in the heart of Bromley North Village.,Listed on 5th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
71,BR1S00072ZP,BR1,Sales,"The Mall, Bromley BR1",2 bed flat for sale,2,1,"£250,000","*Cash buyers only* Offered to the market 'chain free' is this 8th floor, two double bedroom flat located in the heart of Bromley town centre, ...",Listed on 5th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
72,BR1S00073ZP,BR1,Sales,"Andace Park Gardens, Widmore Road, Bromley BR1",1 bed flat for sale,1,1,"£267,500",Andace Park Gardens is a particularly popular development with easy walking distance of Bromley town centre and all amenities and of particular ...,Available immediately,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
73,BR1S00074ZP,BR1,Sales,"Widmore Road, Bromley, Kent BR1",2 bed flat for sale,2,1,"£400,000",Chain free! An exceptional first floor two bedroom Victorian conversion apartment set in this sought after building nestled between both Bickley ...,Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
74,BR1S00075ZP,BR1,Sales,"Avondale Road, Bromley, Kent BR1",5 bed semi-detached house for sale,5,3,"£1,000,000","Guide price £1,000,000 - £1,250,000 Offering 2238 sq ft of accommodation, this impressive five bedroom 1920's semi detached home offers a ...",Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
75,BR1S00076ZP,BR1,Sales,"Liddon Road, Bromley, Kent BR1",1 bed flat for sale,1,1,"£250,000","Guide price £250,000 - £275,000 Situated on a quiet residential road is this unique and stylish one bedroom, ground floor maisonette with rear ...",Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
76,BR1S00077ZP,BR1,Sales,"Hillbrow Road, Bromley BR1",2 bed flat for sale,2,1,"£400,000","Offering approx. 900 sq. Ft. Of living accommodation, this beautifully presented two bedroom, ground floor modern apartment set in a semi-private ...",Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
77,BR1S00078ZP,BR1,Sales,"Broomhill Lodge, Bromley, Kent BR1",2 bed flat for sale,2,1,"£425,000","A fabulous chain free 2-bed, 2-bath first floor apartment in Bickley is looking for new owners – could it be you? Guide Price £425,000 - £450,000 ...",Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
78,BR1S00079ZP,BR1,Sales,"Spencer Road, Bromley BR1",2 bed flat for sale,2,1,"£385,000","Jdm are delighted to offer to the market this well presented good size two double bedroom, two bathroom apartment located on a quiet residential ...",Listed on 4th May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
79,BR1S00080ZP,BR1,Sales,"Willoughby Lane, Bromley BR1",1 bed flat for sale,1,2,"£450,000","Offered for sale within The Mansion at Sundridge Park is this well-presented, one-bedroom top floor apartment; located within a peaceful green ...",Listed on 3rd May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
80,BR1S00081ZP,BR1,Sales,"Fenn Close, Bromley BR1",4 bed detached house for sale,4,1,"£700,000",Situated in this quiet cul-de-sac this is a modern detached house maintained in good order by the current owner and providing well proportioned ...,Listed on 3rd May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
81,BR1S00082ZP,BR1,Sales,"Rangefield Road, Downham, Bromley BR1",2 bed terraced house for sale,2,1,"£350,000","Located on the popular rangefield road, APX Properties are pleased to offer on to the market, this two double bedoom mid-terraced house, Great ...",Listed on 3rd May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
82,BR1S00083ZP,BR1,Sales,"Burnt Ash Lane, Kent BR1",3 bed semi-detached house for sale,3,1,"£600,000","An attractive fully renovated 3 bedroom semi-detached house located on Burnt Ash Lane, Bromley. Offering flexible open plan living, generous size ...",Listed on 2nd May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
83,BR1S00084ZP,BR1,Sales,"Ravenscar Road, Bromley, Kent BR1",1 bed maisonette for sale,1,1,"£225,000",Leaders are very pleased to present a fantastic opportunity to improve and modernise this one bedroom first floor maisonette. A spacious reception ...,Listed on 2nd May 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
84,BR1S00085ZP,BR1,Sales,"Widmore Road, Bromley BR1",2 bed flat for sale,2,1,"£380,000","This fantastic two double bedroom apartment is situated on the ground floor of this sought after development, Eastland Court.",Listed on 29th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
85,BR1S00086ZP,BR1,Sales,"College Road, Bromley BR1",2 bed terraced house for sale,2,3,"£450,000","In summary, this two-bedroom terraced house in College Road, Bromley, offers a stylish and modern living space, with a cleverly designed loft ...",Listed on 28th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
86,BR1S00087ZP,BR1,Sales,"London Lane, Sundridge Park, Bromley BR1",5 bed semi-detached house for sale,5,2,"£1,250,000",Guide Price: £1.25m - £1.35m. This exceptional Edwardian semi-detached family house boasts five spacious bedrooms spread over three generous ...,Listed on 28th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
87,BR1S00088ZP,BR1,Sales,"Edward Road, Bromley, Kent BR1",4 bed detached house for sale,4,2,"£1,750,000","Occupying this enviable plot with views over Sundridge Park golf course, an individual detached family home with character features throughout, ...",Listed on 28th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
88,BR1S00089ZP,BR1,Sales,"Timms Close, Bromley, Kent BR1",5 bed detached house for sale,5,1,"£2,250,000","Guide Price £2,250,000 - £2,500,000 A unique award winning 5/6 bedroom detached family home with additional annexe. The property was designed and ...",Listed on 27th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
89,BR1S00090ZP,BR1,Sales,"William House, Ringers Road, Bromley, Kent BR1",1 bed flat for sale,1,1,"£325,000",A well-presented one bedroom apartment situated on the 2nd floor of this modern development built by Crest Nicholson in 2014 with the added ...,Listed on 27th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
90,BR1S00091ZP,BR1,Sales,"Tweedy Road, Bromley BR1",2 bed flat for sale,2,2,"£450,000",Last remaining apartment at Columbium Court!,Listed on 26th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=3
91,BR1S00092ZP,BR1,Sales,"21 Upper Park Road, Bromley BR1",2 bed flat for sale,2,1,"£345,000",This well proportioned two Double Bedroom first floor apartment situated on Upper Park Road which is conveniently located for Bromley North and ...,Listed on 26th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=4
92,BR1S00093ZP,BR1,Sales,"Gittens Close, Bromley, Kent BR1",1 bed terraced house for sale,1,1,"£300,000",Ideal first time purchase or investment! A unique one bedroom terraced house in a cul-de-sac location situated within a private residential road ...,Listed on 25th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=4
93,BR1S00094ZP,BR1,Sales,"Roslin Way, Bromley BR1",3 bed end terrace house for sale,3,1,"£575,000","** guide price £575,000 - £600,000 ** chain free ** Introducing Roslin Way – a fantastic three-bedroom property that presents an exciting ...",Listed on 25th Apr 2023,,Zoopla,https://www.zoopla.co.uk/for-sale/property/BR1/?q=BR1&search_source=home&pn=4
